lat,long,fecha,hora,temp,hum,pres,XAcel,YAcel,ZAcel,XGy,YGy,ZGy



25.000000,29,783.70,432.00,28.00,17516.00,-17.00,0.00,13.00
25.000000,29,783.68,352.00,96.00,17448.00,-20.00,-2.00,11.00
25.799999,29,783.75,404.00,36.00,17544.00,-16.00,-2.00,12.00
25.799999,29,783.73,396.00,48.00,17484.00,-15.00,1.00,13.00
25.299999,29,783.66,444.00,0.00,17608.00,-15.00,-2.00,11.00
25.299999,29,783.73,348.00,60.00,17596.00,-19.00,-2.00,14.00
25.299999,29,783.72,484.00,-4.00,17468.00,-18.00,0.00,10.00
25.299999,29,783.71,416.00,116.00,17672.00,-17.00,2.00,11.00
25.299999,29,783.68,360.00,-12.00,17588.00,-18.00,1.00,13.00
25.299999,29,783.71,424.00,60.00,17572.00,-20.00,0.00,12.00
24.100000,29,783.71,488.00,44.00,17500.00,-21.00,1.00,11.00
24.100000,29,783.75,360.00,64.00,17572.00,-22.00,0.00,11.00
24.600000,29,783.72,372.00,12.00,17484.00,-17.00,1.00,14.00
19.395078,-99.032516,4/5/2020,05:15:18,24.600000,29,783.76,292.00,140.00,17584.00,-16.00,2.00,14.00
25.299999,29,783.71,444.00,-28.00,17620.00,-19.00,2.00,13.00
25.299999,29,783.74,380.00,44.00,17572.00,-18.00,2.00,11.00
26.200000,30,783.77,464.00,128.00,17464.00,-18.00,2.00,14.00
19.395078,-99.032516,4/5/2020,05:15:18,26.200000,30,783.73,416.00,84.00,17604.00,-17.00,-2.00,14.00
24.299999,29,783.68,408.00,136.00,17532.00,-18.00,-1.00,12.00
24.299999,29,783.71,340.00,40.00,17596.00,-19.00,0.00,12.00
25.100000,29,783.73,400.00,36.00,17548.00,-17.00,-2.00,12.00
25.100000,29,783.69,376.00,160.00,17536.00,-21.00,-3.00,11.00
25.799999,29,783.68,464.00,48.00,17716.00,-16.00,0.00,11.00
25.799999,29,783.70,356.00,44.00,17628.00,-17.00,-4.00,12.00
25.299999,29,783.67,476.00,60.00,17556.00,-14.00,1.00,12.00
25.299999,29,783.66,368.00,8.00,17572.00,-18.00,0.00,12.00
24.500000,29,783.68,480.00,20.00,17540.00,-18.00,-2.00,11.00
24.500000,29,783.67,352.00,140.00,17468.00,-17.00,1.00,11.00
25.500000,29,783.70,444.00,-28.00,17580.00,-18.00,0.00,10.00
25.500000,29,783.74,352.00,-4.00,17480.00,-19.00,0.00,9.00
25.100000,29,783.68,488.00,88.00,17580.00,-21.00,-2.00,12.00
25.100000,29,783.64,404.00,-20.00,17536.00,-18.00,4.00,14.00
24.299999,29,783.68,376.00,-88.00,17596.00,-17.00,0.00,14.00
24.299999,29,783.70,424.00,16.00,17496.00,-19.00,1.00,14.00
25.500000,29,783.66,408.00,116.00,17564.00,-15.00,1.00,14.00
25.500000,29,783.74,348.00,8.00,17312.00,-18.00,0.00,11.00
24.399999,29,783.67,376.00,56.00,17636.00,-19.00,-2.00,12.00
24.399999,29,783.67,400.00,-24.00,17660.00,-15.00,1.00,12.00
25.500000,29,783.70,440.00,-16.00,17584.00,-18.00,2.00,12.00
25.500000,29,783.67,364.00,32.00,17648.00,-19.00,-1.00,13.00
25.299999,29,783.72,416.00,48.00,17572.00,-20.00,5.00,10.00
25.299999,29,783.74,440.00,28.00,17480.00,-19.00,0.00,14.00
26.200000,30,783.64,384.00,108.00,17544.00,-17.00,-3.00,11.00
26.200000,30,783.68,428.00,112.00,17536.00,-21.00,0.00,13.00
25.899999,29,783.72,356.00,116.00,17500.00,-19.00,0.00,14.00
